2;CZE;Plzeňský;Sulislav;;E13.07282;N49.74866;10;
3;CZE;Plzeňský;Sulkov;;E13.27801;N49.70561;10;
2;CZE;Plzeňský;Sušice;;E13.52051;N49.23178;10;
2;CZE;Plzeňský;Svéradice;;E13.73969;N49.37145;10;
2;CZE;Plzeňský;Švihov;;E13.28428;N49.48147;10;
2;CZE;Plzeňský;Svojkovice;;E13.64834;N49.75997;10;
2;CZE;Plzeňský;Svojšín;;E12.91078;N49.76616;10;
2;CZE;Plzeňský;Sytno;;E13.04176;N49.73979;10;
2;CZE;Plzeňský;Tachov;;E12.63629;N49.79888;10;
2;CZE;Plzeňský;Tatiná;;E13.29982;N49.84870;10;
2;CZE;Plzeňský;Těně;;E13.79627;N49.75130;10;
2;CZE;Plzeňský;Terešov;;E13.69985;N49.89678;10;
2;CZE;Plzeňský;Těškov;;E13.69814;N49.80230;10;
2;CZE;Plzeňský;Tis u Blatna;;E13.34791;N50.08584;10;
2;CZE;Plzeňský;Tisová;;E12.71393;N49.76529;10;
2;CZE;Plzeňský;Tlučná;;E13.23545;N49.72436;10;
3;CZE;Plzeňský;Tlumačov;;E12.92910;N49.40364;10;
2;CZE;Plzeňský;Tojice;;E13.62662;N49.49258;10;
2;CZE;Plzeňský;Třebčice;;E13.61218;N49.48348;10;
2;CZE;Plzeňský;Třemešné;;E12.69577;N49.62537;10;
2;CZE;Plzeňský;Třemošná;;E13.39510;N49.81595;10;
3;CZE;Plzeňský;Trhanov;;E12.84563;N49.42034;10;
2;CZE;Plzeňský;Trnová;;E13.32396;N49.86115;10;
2;CZE;Plzeňský;Trokavec;;E13.70235;N49.64703;10;
2;CZE;Plzeňský;Trpísty;;E13.05864;N49.82275;10;
2;CZE;Plzeňský;Tužice;;E13.51153;N49.33512;10;
2;CZE;Plzeňský;Týček;;E13.79442;N49.86935;10;
2;CZE;Plzeňský;Tymákov;;E13.50993;N49.71917;10;
2;CZE;Plzeňský;Týnec;;E13.26402;N49.34733;10;
3;CZE;Plzeňský;Týniště;;E13.41770;N49.52119;10;
3;CZE;Plzeňský;Úboč;;E13.08698;N49.44370;10;
2;CZE;Plzeňský;Úherce;;E13.21382;N49.70148;10;
3;CZE;Plzeňský;Újezd;;E12.86967;N49.43564;10;
2;CZE;Plzeňský;Újezd nade Mží;;E13.19518;N49.78885;10;
2;CZE;Plzeňský;Újezd u Plánice;;E13.45782;N49.41762;10;
2;CZE;Plzeňský;Újezd u Svatého Kříže;;E13.56961;N49.85984;10;
2;CZE;Plzeňský;Úlice;;E13.14828;N49.76090;10;
2;CZE;Plzeňský;Únehle;;E13.01548;N49.79170;10;
2;CZE;Plzeňský;Únějovice;;E13.11871;N49.46214;10;
2;CZE;Plzeňský;Úněšov;;E13.14930;N49.88269;10;
3;CZE;Plzeňský;Únětice;;E13.47011;N49.58440;10;
3;CZE;Plzeňský;Úsilov;;E13.12707;N49.39695;10;
2;CZE;Plzeňský;Úterý;;E13.00429;N49.94018;10;
2;CZE;Plzeňský;Útušice;;E13.38215;N49.67789;10;
2;CZE;Plzeňský;Vejprnice;;E13.27639;N49.72999;10;
2;CZE;Plzeňský;Vejvanov;;E13.65252;N49.86877;10;
2;CZE;Plzeňský;Velečín;;E13.40171;N50.07442;10;
2;CZE;Plzeňský;Velhartice;;E13.38985;N49.26530;10;
2;CZE;Plzeňský;Velké Hydčice;;E13.66805;N49.29924;10;
2;CZE;Plzeňský;Velký Bor;;E13.70152;N49.36503;10;
3;CZE;Plzeňský;Velký Malahov;;E12.95544;N49.62368;10;
3;CZE;Plzeňský;Ves Touškov;;E13.11934;N49.66170;10;
2;CZE;Plzeňský;Veselá;;E13.60293;N49.69518;10;
3;CZE;Plzeňský;Vidice;;E12.83562;N49.61386;10;
2;CZE;Plzeňský;Vísky;;E13.68275;N49.65130;10;
3;CZE;Plzeňský;Vlčí;;E13.36036;N49.51199;10;
2;CZE;Plzeňský;Vlčtejn;;E13.49576;N49.61472;10;
2;CZE;Plzeňský;Vlkanov;;E12.80529;N49.48864;10;
3;CZE;Plzeňský;Vochov;;E13.27871;N49.75708;10;
2;CZE;Plzeňský;Volduchy;;E13.62316;N49.77617;10;
2;CZE;Plzeňský;Vranov;;E13.04202;N49.76449;10;
2;CZE;Plzeňský;Vrčeň;;E13.61899;N49.50806;10;
3;CZE;Plzeňský;Vřeskovice;;E13.27122;N49.52554;10;
3;CZE;Plzeňský;Vrhaveč;;E13.29636;N49.34561;10;
2;CZE;Plzeňský;Všehrdy;;E13.58518;N49.96378;10;
2;CZE;Plzeňský;Všekary;;E13.04256;N49.60352;10;
2;CZE;Plzeňský;Všenice;;E13.56077;N49.81799;10;
2;CZE;Plzeňský;Všepadly;;E13.10538;N49.45098;10;
3;CZE;Plzeňský;Všeruby;;E13.22954;N49.84178;10;
2;CZE;Plzeňský;Vstiš;;E13.24905;N49.64565;10;
2;CZE;Plzeňský;Výrov;;E13.46267;N49.96186;10;
2;CZE;Plzeňský;Vysoká Libyně;;E13.45079;N50.02199;10;
2;CZE;Plzeňský;Záchlumí;;E12.96503;N49.80022;10;
2;CZE;Plzeňský;Zadní Chodov;;E12.65467;N49.89060;10;
3;CZE;Plzeňský;Zahořany;;E13.00203;N49.43416;10;
2;CZE;Plzeňský;Zahrádka;;E13.21175;N49.88086;10;
2;CZE;Plzeňský;Žákava;;E13.53083;N49.63008;10;
3;CZE;Plzeňský;Zavlekov;;E13.49054;N49.33747;10;
2;CZE;Plzeňský;Zbiroh;;E13.77273;N49.86035;10;
2;CZE;Plzeňský;Zborovy;;E13.51576;N49.38120;10;
2;CZE;Plzeňský;Zbůch;;E13.22575;N49.67851;10;
2;CZE;Plzeňský;Ždánov;;E12.85452;N49.46103;10;
2;CZE;Plzeňský;Zdemyslice;;E13.51992;N49.60706;10;
2;CZE;Plzeňský;Ždírec;;E13.57296;N49.55109;10;
2;CZE;Plzeňský;Železná Ruda;;E13.23531;N49.13754;10;
2;CZE;Plzeňský;Zemětice;;E13.18645;N49.57848;10;
2;CZE;Plzeňský;Zhoř;;E12.96978;N49.66000;10;
2;CZE;Plzeňský;Žichovice;;E13.62795;N49.26733;10;
2;CZE;Plzeňský;Žihle;;E13.37513;N50.04502;10;
2;CZE;Plzeňský;Žihobce;;E13.63110;N49.21565;10;
2;CZE;Plzeňský;Žilov;;E13.31329;N49.84011;10;
3;CZE;Plzeňský;Žinkovy;;E13.48955;N49.48351;10;
2;CZE;Plzeňský;Životice;;E13.68530;N49.46659;10;
2;CZE;Plzeňský;Zruč-Senec;;E13.41909;N49.80310;10;
2;CZE;Plzeňský;Zvíkovec;;E13.68865;N49.95418;10;
0;CZE;;;;E15.5127;N49.77416;6;
1;CZE;Plzeňský;;;E13.30444;N49.50371;8;

